simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.0798877	18999	274.461
40	1169	32	0	110.136	4.02269e-05	7.30081
80	1169	0	0	91.9187	8.57179e-14	0.029912
120	1169	0	0	92.0161	1.82653e-22	0.000122552
160	1169	0	0	91.2933	3.89208e-31	5.02105e-07
200	1169	0	0	91.7978	8.29346e-40	2.05716e-09
240	1169	0	0	91.4546	1.76722e-48	8.42837e-12
280	1169	0	0	90.1389	3.7657e-57	3.45317e-14
320	1169	0	0	91.6247	8.02417e-66	1.41479e-16
360	1169	0	0	108.06	1.70984e-74	449.402
400	1169	0	0	92.0303	3.64342e-83	1.8515
440	1169	0	0	90.5121	7.76362e-92	0.00758575
480	1169	0	0	92.896	1.65432e-100	3.10794e-05
520	1169	0	0	91.9036	3.52512e-109	1.27335e-07
560	1169	0	0	91.9428	7.51154e-118	5.21702e-10
600	1169	0	0	91.0506	1.6006e-126	2.13745e-12
640	1169	0	0	89.5123	3.41066e-135	8.75732e-15
680	1169	0	0	91.8059	7.26763e-144	3.58794e-17
720	1169	0	0	108.195	1.54863e-152	114.332
760	1169	0	0	91.9566	3.29991e-161	0.468428
800	1169	0	0	91.986	7.03165e-170	0.00191919
840	1169	0	0	91.8464	1.49835e-178	7.86306e-06
880	1169	0	0	89.9053	3.19276e-187	3.22156e-08
920	1169	0	0	92.7884	6.80333e-196	1.3199e-10
960	1169	0	0	92.0147	1.44969e-204	5.40773e-13
1000	1169	0	0	91.7311	3.08909e-213	2.21559e-15
1040	1169	0	0	91.6547	6.58242e-222	9.07746e-18
1080	1169	0	0	108.268	1.40262e-230	28.9259
1120	1169	0	0	91.9912	2.98879e-239	0.118512
1160	1169	0	0	91.7877	6.36869e-248	0.000485552
1200	1169	0	0	91.8751	1.35708e-256	1.98935e-06
1240	1169	0	0	91.8892	2.89174e-265	8.15051e-09
1280	1169	0	0	90.681	6.1619e-274	3.33933e-11
1320	1169	0	0	90.8966	1.31301e-282	1.36815e-13
1360	1169	0	0	92.7181	2.79785e-291	5.60542e-16
1400	1169	0	0	91.403	5.96182e-300	2.29659e-18
1440	1169	0	0	104.582	0	7.31822
1440.02	1169	0	0	0.156927	0	7.29813
