Time;ID;x;y;z;radius;volume_total;radius_nuclear;contact_ECM;freezer;polarized_fraction;motility;cell_line;Cell_cell;phase;Cycle;NFkB
1240;0;-49.1677;-7.56125;-82.0806;8.71942;2776.84;4.97297;0;0;1.17441e-61;0.01;0;3.73667;102;0;-1-1;-1
1240;1;-35.1736;-32.3297;-82.118;10.0838;4294.94;5.73945;0;0;1.17441e-61;0.01;0;3.97245;102;0;-1-1;-1
1240;2;-35.8406;-15.2385;-81.3874;8.6969;2755.38;4.96108;0;0;1.17441e-61;0.01;0;5.46944;102;0;-1-1;-1
1240;3;-36.0984;1.56595;-81.6377;9.09824;3154.72;5.18126;0;0;1.17441e-61;0.01;0;4.61234;102;0;-1-1;-1
1240;4;-38.5807;20.1378;-80.3303;10.2924;4567.06;5.87204;0;0;1.17441e-61;0.01;0;4.52475;102;0;-1-1;-1
1240;5;-22.4375;-45.1113;-78.9986;9.49189;3582.18;5.41287;0;0;1.17441e-61;0.01;0;4.42623;102;0;-1-1;-1
1240;6;-21.6251;-22.5245;-81.8693;8.85447;2907.87;5.04221;0;0;1.17441e-61;0.01;0;5.04499;102;0;-1-1;-1
1240;7;-22.5653;-7.04913;-81.8279;8.88546;2938.52;5.06874;0;0;1.17441e-61;0.01;0;5.09318;102;0;-1-1;-1
1240;8;-24.563;12.8229;-86.0555;9.16259;3222.13;5.23051;0;0;1.17441e-61;0.01;0;3.68713;102;0;-1-1;-1
1240;9;-23.7154;29.4501;-84.0453;9.28157;3349.29;5.27234;0;0;1.17441e-61;0.01;0;4.30528;102;0;-1-1;-1
1240;10;-5.74148;-51.8881;-81.7902;10.5819;4963.37;6.04175;0;0;1.17441e-61;0.01;0;2.87635;102;0;-1-1;-1
1240;11;-11.085;-34.3354;-84.802;9.48516;3574.56;5.40361;0;0;1.17441e-61;0.01;0;2.63595;102;0;-1-1;-1
1240;12;-7.87838;-13.5402;-82.1603;9.07592;3131.55;5.18126;0;0;1.17441e-61;0.01;0;3.79088;102;0;-1-1;-1
1240;13;-9.77096;4.02392;-85.0441;10.4354;4760.09;5.94745;0;0;1.17441e-61;0.01;0;3.44504;102;0;-1-1;-1
1240;14;1.23938;18.8949;-87.8492;10.2525;4514.23;5.84591;0;0;1.17441e-61;0.01;0;4.14194;102;0;-1-1;-1
1240;15;-7.01279;34.3467;-86.4831;9.96869;4149.57;5.68769;0;0;1.17441e-61;0.01;0;3.91866;102;0;-1-1;-1
1240;16;12.9343;-44.6084;-90.5477;10.2615;4526.01;5.82947;0;0;1.17441e-61;0.01;0;1.8275;102;0;-1-1;-1
1240;17;12.6747;-26.778;-85.0809;10.2723;4540.36;5.84985;0;0;1.17441e-61;0.01;0;3.64906;102;0;-1-1;-1
1240;18;14.844;-9.69636;-80.9743;8.99477;3048.31;5.12182;0;0;1.17441e-61;0.01;0;3.75728;102;0;-1-1;-1
1240;19;14.4402;10.4534;-81.5999;8.93634;2989.29;5.09007;0;0;1.17441e-61;0.01;0;3.76256;102;0;-1-1;-1
1240;20;15.0824;27.296;-81.3362;9.12474;3182.37;5.20925;0;0;1.17441e-61;0.01;0;5.43209;102;0;-1-1;-1
1240;21;7.4613;32.9187;-93.735;8.33256;2423.39;4.73153;0;0;1.46801e-61;0.01;0;2.66436;102;0;-1-1;-1
1240;22;26.0952;-51.5729;-80.4772;9.61544;3723.88;5.47341;0;0;1.17441e-61;0.01;0;4.09658;102;0;-1-1;-1
1240;23;28.3641;-35.6932;-89.0969;10.3765;4680;5.8993;0;0;1.17441e-61;0.01;0;3.29645;102;0;-1-1;-1
1240;24;26.6485;-19.4746;-79.4538;8.69391;2752.54;4.96519;0;0;1.17441e-61;0.01;0;4.97797;102;0;-1-1;-1
1240;25;27.3217;1.13495;-81.6464;8.70749;2765.46;4.95633;0;0;1.17441e-61;0.01;0;4.84825;102;0;-1-1;-1
1240;26;28.3012;17.4453;-81.3952;9.09579;3152.17;5.17989;0;0;1.17441e-61;0.01;0;5.89004;102;0;-1-1;-1
1240;27;26.9223;41.3267;-83.2328;10.123;4345.21;5.77131;0;0;1.17441e-61;0.01;0;4.67342;102;0;-1-1;-1
1240;28;42.4453;-43.5457;-81.5826;10.1792;4418.09;5.80591;0;0;1.17441e-61;0.01;0;3.61789;102;0;-1-1;-1
1240;29;39.9447;-26.9347;-80.1048;8.67306;2732.79;4.94522;0;0;1.17441e-61;0.01;0;4.69536;102;0;-1-1;-1
1240;30;40.0017;-10.3465;-84.079;10.329;4615.93;5.90209;0;0;1.17441e-61;0.01;0;3.08619;102;0;-1-1;-1
1240;31;38.8099;10.037;-92.2292;10.4362;4761.17;5.94183;0;0;1.17441e-61;0.01;0;2.31404;102;0;-1-1;-1
1240;32;38.8419;28.5766;-88.4343;10.3082;4588.12;5.87108;0;0;1.17441e-61;0.01;0;3.66271;102;0;-1-1;-1
1240;33;-73.3073;-13.3519;-67.9427;9.59598;3701.32;5.47441;0;0;1.17441e-61;0.01;0;3.08674;102;0;-1-1;-1
1240;34;-58.7117;-41.0594;-67.4279;10.221;4472.7;5.82562;0;0;1.17441e-61;0.01;0;3.0442;102;0;-1-1;-1
1240;35;-59.4702;-23.3235;-67.7796;9.46323;3549.82;5.39603;0;0;1.17441e-61;0.01;0;5.3965;102;0;-1-1;-1
1240;36;-58.8273;-7.52909;-69.9166;8.64097;2702.57;4.92684;0;0;1.17441e-61;0.01;0;4.76162;102;0;-1-1;-1
1240;37;-61.8302;10.7855;-70.2992;10.4481;4777.46;5.96578;0;0;1.17441e-61;0.01;0;3.84488;102;0;-1-1;-1
1240;38;-54.101;25.9305;-76.5783;8.69617;2754.69;4.95217;0;0;1.17441e-61;0.01;0;3.74615;102;0;-1-1;-1
1240;39;-56.9642;40.3878;-67.9305;9.675;3793.51;5.51723;0;0;1.17441e-61;0.01;0;3.57869;102;0;-1-1;-1
1240;40;-42.558;-57.2824;-67.938;9.26996;3336.74;5.28759;0;0;1.17441e-61;0.01;0;3.23746;102;0;-1-1;-1
1240;41;-44.8969;-30.3905;-67.8323;9.61138;3719.17;5.47619;0;0;1.17441e-61;0.01;0;6.20872;102;0;-1-1;-1
1240;42;-45.3532;-14.5239;-69.2974;8.38712;2471.31;4.77481;0;0;1.46801e-61;0.01;0;6.93343;102;0;-1-1;-1
1240;43;-46.3766;0.727502;-69.5429;8.59002;2655.04;4.88532;0;0;1.17441e-61;0.01;0;5.62173;102;0;-1-1;-1
1240;44;-47.1257;16.2845;-66.9207;8.69163;2750.38;4.94932;0;0;1.17441e-61;0.01;0;6.20598;102;0;-1-1;-1
1240;45;-42.8199;31.4568;-66.0912;9.61775;3726.57;5.4812;0;0;1.17441e-61;0.01;0;5.97123;102;0;-1-1;-1
1240;46;-47.0266;54.2289;-66.142;8.76208;2817.8;4.99439;0;0;1.17441e-61;0.01;0;2.8924;102;0;-1-1;-1
1240;47;-31.5989;-66.1112;-74.9826;8.88985;2942.87;5.06424;0;0;1.17441e-61;0.01;0;2.6126;102;0;-1-1;-1
